userid1,doc_name,userid2,pat_name
10022,Robert Howard,1523,Sean Porter
10073,Carrie Mitchell,1523,Sean Porter
10083,Jonathan Wilson,1524,Faith Harper
10038,Susan Moreno,1524,Faith Harper
10007,Kiara Young,1524,Faith Harper
10008,Victor Davis,1524,Faith Harper
10078,Jonathan Mann,1525,Kathy Ellis
10088,Tara Brown,1525,Kathy Ellis
10048,Ryan Juarez,1525,Kathy Ellis
10094,Jason Wright,1525,Kathy Ellis
10056,Kenneth Robinson,1526,Robert Johnson
10077,Sherri Harris,1526,Robert Johnson
10041,Kenneth Williams,1526,Robert Johnson
10048,Ryan Juarez,1527,Manuel Garcia
10012,Krystal Ross,1527,Manuel Garcia
10045,Russell Mcdonald,1527,Manuel Garcia
10080,Brian Velazquez,1527,Manuel Garcia
10052,Sara Lewis MD,1528,Mindy Weaver
10069,Tamara Thomas,1528,Mindy Weaver
10022,Robert Howard,1528,Mindy Weaver
10049,Carmen Gardner,1528,Mindy Weaver
10013,Melanie Camacho,1528,Mindy Weaver
10064,Heather Strickland,1529,Mary Gilbert
10070,Jacob Cruz,1529,Mary Gilbert
10031,Nathaniel Howe,1529,Mary Gilbert
10017,Bobby Dunn,1529,Mary Gilbert
10043,James Davis,1529,Mary Gilbert
10019,Sara Williams,1530,Christopher Schultz
10033,Jessica Wilson,1530,Christopher Schultz
10009,Gregory Rogers,1530,Christopher Schultz
10059,Christian Morgan,1531,Ricardo Rosales
10082,Steven Knight,1531,Ricardo Rosales
10093,Robin Cordova,1531,Ricardo Rosales
10100,David Moore,1531,Ricardo Rosales
10068,Kenneth Thompson,1532,Raymond Crawford
10030,Sonia Rodriguez,1532,Raymond Crawford
10073,Carrie Mitchell,1533,Linda White
10062,Christopher Horton,1534,Tyler Jennings
10078,Jonathan Mann,1534,Tyler Jennings
10064,Heather Strickland,1534,Tyler Jennings
10070,Jacob Cruz,1534,Tyler Jennings
10018,Michael Phillips,1535,Willie Obrien
10076,Antonio Gates,1535,Willie Obrien
10100,David Moore,1535,Willie Obrien
10084,Dominic Walker,1536,Gregory Carey
10026,Emily Myers,1536,Gregory Carey
10002,Paige Lee,1536,Gregory Carey
10092,John Jackson,1537,Jennifer Anderson
10074,Laura Thompson,1537,Jennifer Anderson
10099,Michael Graham,1537,Jennifer Anderson
10033,Jessica Wilson,1538,Kevin Garcia
10052,Sara Lewis MD,1538,Kevin Garcia
10066,Tracy Malone,1538,Kevin Garcia
10091,Molly Phillips,1538,Kevin Garcia
10026,Emily Myers,1539,Christopher Butler
10057,Julie Branch,1539,Christopher Butler
10087,Jennifer Howard,1540,Katherine Chapman
10010,John Erickson,1541,Geoffrey Herman
10016,James Mitchell,1541,Geoffrey Herman
10092,John Jackson,1541,Geoffrey Herman
10007,Kiara Young,1541,Geoffrey Herman
10094,Jason Wright,1541,Geoffrey Herman
10038,Susan Moreno,1542,John Franco
10060,Thomas Quinn,1543,Richard Dougherty
10052,Sara Lewis MD,1543,Richard Dougherty
10065,Sean Parker,1543,Richard Dougherty
10091,Molly Phillips,1543,Richard Dougherty
10090,Michael Rodriguez,1543,Richard Dougherty
10004,Wendy Evans,1544,Julie Keith
10040,Jamie Smith,1544,Julie Keith
10003,Jonathan Griffith,1544,Julie Keith
10041,Kenneth Williams,1544,Julie Keith
10039,Andrew Hood,1544,Julie Keith
10055,Michelle Gallegos,1545,Lindsay Knox
10090,Michael Rodriguez,1545,Lindsay Knox
10037,John Sanders,1545,Lindsay Knox
10051,Joel Mcdowell,1546,Jose Cain
10052,Sara Lewis MD,1546,Jose Cain
10004,Wendy Evans,1546,Jose Cain
10060,Thomas Quinn,1547,Mark Murphy
10073,Carrie Mitchell,1547,Mark Murphy
10073,Carrie Mitchell,1547,Mark Murphy
10047,Ryan Wilson,1547,Mark Murphy
10077,Sherri Harris,1547,Mark Murphy
10037,John Sanders,1548,Tara Evans
10076,Antonio Gates,1548,Tara Evans
10025,Michelle Shaw,1549,Jessica Hamilton
10018,Michael Phillips,1550,Bethany Ross
10020,Dr. Laura Williams PhD,1550,Bethany Ross
10036,Alexander Mcdaniel,1550,Bethany Ross
10012,Krystal Ross,1550,Bethany Ross
10088,Tara Brown,1550,Bethany Ross
10090,Michael Rodriguez,1551,Melinda Rodriguez
10068,Kenneth Thompson,1551,Melinda Rodriguez
10076,Antonio Gates,1551,Melinda Rodriguez
10034,Nicholas Barton,1551,Melinda Rodriguez
10019,Sara Williams,1551,Melinda Rodriguez
10075,Heidi Wallace,1552,James Schaefer
10029,Mckenzie Scott,1552,James Schaefer
10053,Gregory Pena,1553,Jeffery Clark
10001,Tracey Sanchez,1554,David Gomez
10043,James Davis,1555,Anne Cruz
10071,Nicole Floyd,1555,Anne Cruz
10062,Christopher Horton,1556,Kevin Harris
10003,Jonathan Griffith,1557,Guy Crawford
10003,Jonathan Griffith,1558,Candice Robbins
10036,Alexander Mcdaniel,1558,Candice Robbins
10099,Michael Graham,1558,Candice Robbins
10023,Kari Vaughan,1558,Candice Robbins
10094,Jason Wright,1559,Charles Curtis
10098,Shannon Huynh,1559,Charles Curtis
10039,Andrew Hood,1560,Dr. Jacob Warren
10079,Jack Murphy,1560,Dr. Jacob Warren
10088,Tara Brown,1560,Dr. Jacob Warren
10094,Jason Wright,1560,Dr. Jacob Warren
10089,Melissa Olson,1561,Kyle Higgins
10042,Deanna Hansen,1562,Jordan Daniels
10090,Michael Rodriguez,1562,Jordan Daniels
10013,Melanie Camacho,1562,Jordan Daniels
10096,Joseph Vance,1563,George Webb
10084,Dominic Walker,1563,George Webb
10015,Reginald Diaz,1564,Michael Cook
10087,Jennifer Howard,1564,Michael Cook
10033,Jessica Wilson,1564,Michael Cook
10097,Shelly Matthews,1564,Michael Cook
10061,Frank Berger,1564,Michael Cook
10026,Emily Myers,1565,David Hartman
10096,Joseph Vance,1566,Alyssa Lopez
10047,Ryan Wilson,1566,Alyssa Lopez
10003,Jonathan Griffith,1567,Samantha Brown
10060,Thomas Quinn,1567,Samantha Brown
10024,Kristen Hill,1567,Samantha Brown
10036,Alexander Mcdaniel,1568,Devin Fowler
10037,John Sanders,1568,Devin Fowler
10061,Frank Berger,1568,Devin Fowler
10072,Nancy Ruiz,1568,Devin Fowler
10094,Jason Wright,1569,Aaron Steele
10021,Maria Strong,1569,Aaron Steele
10054,Cynthia Craig,1569,Aaron Steele
10009,Gregory Rogers,1569,Aaron Steele
10003,Jonathan Griffith,1570,Teresa Williamson
10039,Andrew Hood,1571,Gina Palmer
10053,Gregory Pena,1571,Gina Palmer
10005,Cory Hopkins,1571,Gina Palmer
10032,Danny Knapp,1572,Carlos Stewart
10099,Michael Graham,1573,Pamela James
10057,Julie Branch,1573,Pamela James
10047,Ryan Wilson,1573,Pamela James
10013,Melanie Camacho,1574,Daniel Joseph
10032,Danny Knapp,1574,Daniel Joseph
10055,Michelle Gallegos,1574,Daniel Joseph
10083,Jonathan Wilson,1575,Greg Johnson
10075,Heidi Wallace,1575,Greg Johnson
10047,Ryan Wilson,1575,Greg Johnson
10090,Michael Rodriguez,1575,Greg Johnson
10043,James Davis,1575,Greg Johnson
10015,Reginald Diaz,1576,John Walters
10060,Thomas Quinn,1576,John Walters
10009,Gregory Rogers,1576,John Walters
10072,Nancy Ruiz,1576,John Walters
10066,Tracy Malone,1576,John Walters
10091,Molly Phillips,1577,Sharon Ayers
10053,Gregory Pena,1577,Sharon Ayers
10032,Danny Knapp,1577,Sharon Ayers
10045,Russell Mcdonald,1577,Sharon Ayers
10046,Donna Wilson,1577,Sharon Ayers
10070,Jacob Cruz,1578,Jennifer Wheeler
10100,David Moore,1578,Jennifer Wheeler
10097,Shelly Matthews,1579,Gary Delacruz
10032,Danny Knapp,1579,Gary Delacruz
10069,Tamara Thomas,1579,Gary Delacruz
10099,Michael Graham,1579,Gary Delacruz
10052,Sara Lewis MD,1580,Emily Yates MD
10057,Julie Branch,1580,Emily Yates MD
10005,Cory Hopkins,1580,Emily Yates MD
10072,Nancy Ruiz,1580,Emily Yates MD
10038,Susan Moreno,1581,Christopher Phillips
10046,Donna Wilson,1581,Christopher Phillips
10081,Elizabeth Sloan,1581,Christopher Phillips
10048,Ryan Juarez,1582,Daniel Cortez
10012,Krystal Ross,1582,Daniel Cortez
10005,Cory Hopkins,1582,Daniel Cortez
10087,Jennifer Howard,1583,Micheal Hicks
10016,James Mitchell,1583,Micheal Hicks
10099,Michael Graham,1584,Micheal Morton
10092,John Jackson,1584,Micheal Morton
10052,Sara Lewis MD,1584,Micheal Morton
10070,Jacob Cruz,1584,Micheal Morton
10068,Kenneth Thompson,1584,Micheal Morton
10064,Heather Strickland,1585,Caitlin Olson
10003,Jonathan Griffith,1585,Caitlin Olson
10010,John Erickson,1585,Caitlin Olson
10082,Steven Knight,1585,Caitlin Olson
10088,Tara Brown,1585,Caitlin Olson
10087,Jennifer Howard,1586,Leslie Grimes
10039,Andrew Hood,1586,Leslie Grimes
10097,Shelly Matthews,1586,Leslie Grimes
10094,Jason Wright,1586,Leslie Grimes
10018,Michael Phillips,1586,Leslie Grimes
10089,Melissa Olson,1587,Christopher Smith
10059,Christian Morgan,1587,Christopher Smith
10014,Mary Choi,1588,Natasha Hudson
10064,Heather Strickland,1588,Natasha Hudson
10052,Sara Lewis MD,1588,Natasha Hudson
10026,Emily Myers,1588,Natasha Hudson
10087,Jennifer Howard,1588,Natasha Hudson
10062,Christopher Horton,1589,John Sanders
10075,Heidi Wallace,1589,John Sanders
10092,John Jackson,1589,John Sanders
10003,Jonathan Griffith,1590,Julie Acevedo
10091,Molly Phillips,1590,Julie Acevedo
10060,Thomas Quinn,1590,Julie Acevedo
10058,Mrs. Kelly Armstrong,1590,Julie Acevedo
10085,Dale Nguyen,1590,Julie Acevedo
10019,Sara Williams,1591,Jessica Ramsey
10084,Dominic Walker,1592,Angela Woodward
10018,Michael Phillips,1593,Rhonda Hernandez
10057,Julie Branch,1593,Rhonda Hernandez
10081,Elizabeth Sloan,1593,Rhonda Hernandez
10071,Nicole Floyd,1593,Rhonda Hernandez
10022,Robert Howard,1594,Scott Ellis
10023,Kari Vaughan,1594,Scott Ellis
10025,Michelle Shaw,1594,Scott Ellis
10082,Steven Knight,1594,Scott Ellis
10099,Michael Graham,1595,Roger Moore
10083,Jonathan Wilson,1595,Roger Moore
10092,John Jackson,1595,Roger Moore
10034,Nicholas Barton,1595,Roger Moore
10061,Frank Berger,1595,Roger Moore
10039,Andrew Hood,1596,Brittany Nelson
10092,John Jackson,1596,Brittany Nelson
10033,Jessica Wilson,1596,Brittany Nelson
10099,Michael Graham,1596,Brittany Nelson
10054,Cynthia Craig,1597,Teresa Alexander
10054,Cynthia Craig,1597,Teresa Alexander
10072,Nancy Ruiz,1597,Teresa Alexander
10068,Kenneth Thompson,1598,Amber Brown
10026,Emily Myers,1598,Amber Brown
10028,Kimberly Howard,1598,Amber Brown
10060,Thomas Quinn,1598,Amber Brown
10074,Laura Thompson,1598,Amber Brown
10036,Alexander Mcdaniel,1599,Jose Gardner
10078,Jonathan Mann,1599,Jose Gardner
10002,Paige Lee,1600,Angela Bradford
10084,Dominic Walker,1600,Angela Bradford
10047,Ryan Wilson,1600,Angela Bradford
10092,John Jackson,1600,Angela Bradford
10032,Danny Knapp,1600,Angela Bradford
10034,Nicholas Barton,1601,Melissa Ford
10100,David Moore,1601,Melissa Ford
10035,Jennifer Tucker,1601,Melissa Ford
10097,Shelly Matthews,1601,Melissa Ford
10005,Cory Hopkins,1602,Elizabeth Duran
10077,Sherri Harris,1602,Elizabeth Duran
10040,Jamie Smith,1603,Brian Coleman
10002,Paige Lee,1604,Nicole Weiss
10009,Gregory Rogers,1604,Nicole Weiss
10079,Jack Murphy,1604,Nicole Weiss
10096,Joseph Vance,1605,Rodney Williams
10035,Jennifer Tucker,1605,Rodney Williams
10046,Donna Wilson,1606,Andrew Schultz
10036,Alexander Mcdaniel,1606,Andrew Schultz
10027,Brittany Huff,1607,Donna Davis
10007,Kiara Young,1607,Donna Davis
10041,Kenneth Williams,1607,Donna Davis
10083,Jonathan Wilson,1607,Donna Davis
10069,Tamara Thomas,1607,Donna Davis
10065,Sean Parker,1608,Jordan Zavala
10047,Ryan Wilson,1608,Jordan Zavala
10036,Alexander Mcdaniel,1608,Jordan Zavala
10043,James Davis,1608,Jordan Zavala
10002,Paige Lee,1609,Randall Byrd
10031,Nathaniel Howe,1609,Randall Byrd
10075,Heidi Wallace,1609,Randall Byrd
10073,Carrie Mitchell,1609,Randall Byrd
10049,Carmen Gardner,1610,Danielle Schneider
10071,Nicole Floyd,1610,Danielle Schneider
10080,Brian Velazquez,1611,Joshua Bowen DVM
10097,Shelly Matthews,1611,Joshua Bowen DVM
10077,Sherri Harris,1612,Cathy Robinson
10044,Steven Lloyd,1613,Katelyn Campbell
10079,Jack Murphy,1613,Katelyn Campbell
10095,David Green,1613,Katelyn Campbell
10051,Joel Mcdowell,1613,Katelyn Campbell
10037,John Sanders,1614,Michael Cochran
10096,Joseph Vance,1614,Michael Cochran
10049,Carmen Gardner,1614,Michael Cochran
10023,Kari Vaughan,1614,Michael Cochran
10046,Donna Wilson,1615,Julie Crawford
10003,Jonathan Griffith,1615,Julie Crawford
10031,Nathaniel Howe,1615,Julie Crawford
10008,Victor Davis,1616,Erica Mclean
10019,Sara Williams,1616,Erica Mclean
10008,Victor Davis,1616,Erica Mclean
10098,Shannon Huynh,1616,Erica Mclean
10072,Nancy Ruiz,1616,Erica Mclean
10060,Thomas Quinn,1617,Henry Gray
10004,Wendy Evans,1617,Henry Gray
10021,Maria Strong,1617,Henry Gray
10096,Joseph Vance,1617,Henry Gray
10026,Emily Myers,1618,Tammy Marsh
10055,Michelle Gallegos,1618,Tammy Marsh
10066,Tracy Malone,1618,Tammy Marsh
10016,James Mitchell,1618,Tammy Marsh
10070,Jacob Cruz,1618,Tammy Marsh
10067,Mrs. Dawn Ramirez,1619,Alexander Smith
10040,Jamie Smith,1620,Lisa Harris
10094,Jason Wright,1620,Lisa Harris
10002,Paige Lee,1620,Lisa Harris
10084,Dominic Walker,1620,Lisa Harris
10090,Michael Rodriguez,1621,Mario Martin
10048,Ryan Juarez,1622,Martha Moore
10088,Tara Brown,1622,Martha Moore
10007,Kiara Young,1622,Martha Moore
10065,Sean Parker,1622,Martha Moore
10043,James Davis,1623,Sharon Reynolds
10010,John Erickson,1623,Sharon Reynolds
10006,Joshua King,1624,Kelsey Smith
10067,Mrs. Dawn Ramirez,1625,Alyssa Sullivan
10025,Michelle Shaw,1625,Alyssa Sullivan
10077,Sherri Harris,1625,Alyssa Sullivan
10010,John Erickson,1626,Brian White
10055,Michelle Gallegos,1626,Brian White
10017,Bobby Dunn,1626,Brian White
10072,Nancy Ruiz,1626,Brian White
10061,Frank Berger,1626,Brian White
10065,Sean Parker,1627,Melissa Bennett
10057,Julie Branch,1627,Melissa Bennett
10039,Andrew Hood,1628,Samantha Walker
10011,Amanda Thomas,1628,Samantha Walker
10038,Susan Moreno,1628,Samantha Walker
10081,Elizabeth Sloan,1628,Samantha Walker
10083,Jonathan Wilson,1628,Samantha Walker
10083,Jonathan Wilson,1629,Michael Walker
10034,Nicholas Barton,1629,Michael Walker
10014,Mary Choi,1629,Michael Walker
10076,Antonio Gates,1629,Michael Walker
10073,Carrie Mitchell,1630,Jeffery Gray
10053,Gregory Pena,1630,Jeffery Gray
10021,Maria Strong,1630,Jeffery Gray
10061,Frank Berger,1630,Jeffery Gray
10004,Wendy Evans,1631,Matthew Bush
10051,Joel Mcdowell,1631,Matthew Bush
10065,Sean Parker,1631,Matthew Bush
10043,James Davis,1631,Matthew Bush
10098,Shannon Huynh,1632,Matthew Jones
10033,Jessica Wilson,1632,Matthew Jones
10048,Ryan Juarez,1632,Matthew Jones
10029,Mckenzie Scott,1633,Shawn Patel
10035,Jennifer Tucker,1634,Daniel Stewart
10085,Dale Nguyen,1635,William Garner
10065,Sean Parker,1635,William Garner
10001,Tracey Sanchez,1635,William Garner
10059,Christian Morgan,1635,William Garner
10050,Jessica Ryan,1635,William Garner
10088,Tara Brown,1636,Jessica Rich
10097,Shelly Matthews,1636,Jessica Rich
10097,Shelly Matthews,1636,Jessica Rich
10001,Tracey Sanchez,1636,Jessica Rich
10018,Michael Phillips,1637,Mark Smith
10059,Christian Morgan,1637,Mark Smith
10028,Kimberly Howard,1637,Mark Smith
10082,Steven Knight,1638,Ryan Hamilton
10001,Tracey Sanchez,1638,Ryan Hamilton
10054,Cynthia Craig,1638,Ryan Hamilton
10038,Susan Moreno,1638,Ryan Hamilton
10017,Bobby Dunn,1639,Patrick Roberts
10013,Melanie Camacho,1639,Patrick Roberts
10023,Kari Vaughan,1640,Robert Bell
10024,Kristen Hill,1641,Kara Griffin
10023,Kari Vaughan,1641,Kara Griffin
10062,Christopher Horton,1641,Kara Griffin
10021,Maria Strong,1642,Stephanie Miller
10008,Victor Davis,1642,Stephanie Miller
10076,Antonio Gates,1642,Stephanie Miller
10090,Michael Rodriguez,1643,Alice Willis
10018,Michael Phillips,1643,Alice Willis
10009,Gregory Rogers,1643,Alice Willis
10098,Shannon Huynh,1643,Alice Willis
10051,Joel Mcdowell,1643,Alice Willis
10046,Donna Wilson,1644,Paul Nelson
10005,Cory Hopkins,1644,Paul Nelson
10079,Jack Murphy,1644,Paul Nelson
10015,Reginald Diaz,1644,Paul Nelson
10070,Jacob Cruz,1644,Paul Nelson
10001,Tracey Sanchez,1645,Kristen West
10064,Heather Strickland,1645,Kristen West
10074,Laura Thompson,1646,Randall Martinez
10048,Ryan Juarez,1647,Jacob Lester
10019,Sara Williams,1647,Jacob Lester
10021,Maria Strong,1647,Jacob Lester
10097,Shelly Matthews,1647,Jacob Lester
10074,Laura Thompson,1648,Michael Small
10048,Ryan Juarez,1648,Michael Small
10084,Dominic Walker,1648,Michael Small
10083,Jonathan Wilson,1648,Michael Small
10090,Michael Rodriguez,1649,Aaron Rodriguez
10020,Dr. Laura Williams PhD,1649,Aaron Rodriguez
10061,Frank Berger,1649,Aaron Rodriguez
10053,Gregory Pena,1649,Aaron Rodriguez
10014,Mary Choi,1649,Aaron Rodriguez
10046,Donna Wilson,1650,Jason Bradley
10047,Ryan Wilson,1650,Jason Bradley
10068,Kenneth Thompson,1650,Jason Bradley
10025,Michelle Shaw,1650,Jason Bradley
10086,Michael Bradley,1651,Tiffany Evans
10059,Christian Morgan,1651,Tiffany Evans
10053,Gregory Pena,1651,Tiffany Evans
10022,Robert Howard,1651,Tiffany Evans
10061,Frank Berger,1652,Jacqueline Garner
10030,Sonia Rodriguez,1652,Jacqueline Garner
10022,Robert Howard,1652,Jacqueline Garner
10050,Jessica Ryan,1652,Jacqueline Garner
10072,Nancy Ruiz,1653,Kyle Reese
10008,Victor Davis,1653,Kyle Reese
10060,Thomas Quinn,1653,Kyle Reese
10029,Mckenzie Scott,1653,Kyle Reese
10087,Jennifer Howard,1653,Kyle Reese
10078,Jonathan Mann,1654,Sharon Cantu
10087,Jennifer Howard,1655,Danielle Weaver
10048,Ryan Juarez,1655,Danielle Weaver
10057,Julie Branch,1656,Cesar Brewer
10066,Tracy Malone,1656,Cesar Brewer
10019,Sara Williams,1656,Cesar Brewer
10059,Christian Morgan,1656,Cesar Brewer
10041,Kenneth Williams,1656,Cesar Brewer
10090,Michael Rodriguez,1657,Shannon Tucker
10026,Emily Myers,1657,Shannon Tucker
10076,Antonio Gates,1657,Shannon Tucker
10088,Tara Brown,1657,Shannon Tucker
10019,Sara Williams,1657,Shannon Tucker
10014,Mary Choi,1658,Justin Morrison
10084,Dominic Walker,1658,Justin Morrison
10006,Joshua King,1658,Justin Morrison
10027,Brittany Huff,1659,Elaine Coleman
10068,Kenneth Thompson,1659,Elaine Coleman
10014,Mary Choi,1659,Elaine Coleman
10005,Cory Hopkins,1659,Elaine Coleman
10071,Nicole Floyd,1660,Ariana Fitzgerald
10089,Melissa Olson,1660,Ariana Fitzgerald
10090,Michael Rodriguez,1660,Ariana Fitzgerald
10069,Tamara Thomas,1661,Kenneth Morse
10050,Jessica Ryan,1661,Kenneth Morse
10094,Jason Wright,1661,Kenneth Morse
10046,Donna Wilson,1662,Timothy Price
10088,Tara Brown,1662,Timothy Price
10049,Carmen Gardner,1663,Rebecca House
10020,Dr. Laura Williams PhD,1664,George Carr
10028,Kimberly Howard,1664,George Carr
10090,Michael Rodriguez,1664,George Carr
10089,Melissa Olson,1664,George Carr
10012,Krystal Ross,1664,George Carr
10011,Amanda Thomas,1665,Melissa Fowler
10038,Susan Moreno,1665,Melissa Fowler
10080,Brian Velazquez,1665,Melissa Fowler
10002,Paige Lee,1665,Melissa Fowler
10027,Brittany Huff,1665,Melissa Fowler
10033,Jessica Wilson,1666,Michael Clay
10033,Jessica Wilson,1666,Michael Clay
10010,John Erickson,1666,Michael Clay
10039,Andrew Hood,1666,Michael Clay
10073,Carrie Mitchell,1667,Danielle Brown
10034,Nicholas Barton,1667,Danielle Brown
10044,Steven Lloyd,1667,Danielle Brown
10073,Carrie Mitchell,1667,Danielle Brown
10058,Mrs. Kelly Armstrong,1668,David Brown
10060,Thomas Quinn,1668,David Brown
10021,Maria Strong,1668,David Brown
10094,Jason Wright,1668,David Brown
10077,Sherri Harris,1669,Ryan Carter
10093,Robin Cordova,1670,Nicholas Silva
10064,Heather Strickland,1670,Nicholas Silva
10051,Joel Mcdowell,1670,Nicholas Silva
10031,Nathaniel Howe,1671,Mario Miller
10089,Melissa Olson,1672,Emily Soto
10083,Jonathan Wilson,1672,Emily Soto
10006,Joshua King,1672,Emily Soto
10023,Kari Vaughan,1673,Dr. Terri Adams
10047,Ryan Wilson,1674,Andrea Serrano
10017,Bobby Dunn,1674,Andrea Serrano
10029,Mckenzie Scott,1675,Steven Smith
10073,Carrie Mitchell,1675,Steven Smith
10026,Emily Myers,1675,Steven Smith
10055,Michelle Gallegos,1675,Steven Smith
10047,Ryan Wilson,1676,Randy Welch
10048,Ryan Juarez,1677,Alicia Lewis
10040,Jamie Smith,1677,Alicia Lewis
10095,David Green,1677,Alicia Lewis
10069,Tamara Thomas,1678,Justin Barry
10069,Tamara Thomas,1678,Justin Barry
10012,Krystal Ross,1678,Justin Barry
10012,Krystal Ross,1678,Justin Barry
10093,Robin Cordova,1679,Jeremy Allen
10082,Steven Knight,1679,Jeremy Allen
10089,Melissa Olson,1680,Mrs. Natasha Wright
10061,Frank Berger,1681,Mr. Marc Ray PhD
10039,Andrew Hood,1681,Mr. Marc Ray PhD
10031,Nathaniel Howe,1681,Mr. Marc Ray PhD
10025,Michelle Shaw,1681,Mr. Marc Ray PhD
10025,Michelle Shaw,1681,Mr. Marc Ray PhD
10088,Tara Brown,1682,Joseph Wheeler
10075,Heidi Wallace,1682,Joseph Wheeler
10088,Tara Brown,1683,Richard Terrell
10055,Michelle Gallegos,1683,Richard Terrell
10100,David Moore,1683,Richard Terrell
10043,James Davis,1683,Richard Terrell
10038,Susan Moreno,1683,Richard Terrell
10049,Carmen Gardner,1684,Steve Peterson
10053,Gregory Pena,1684,Steve Peterson
10015,Reginald Diaz,1684,Steve Peterson
10041,Kenneth Williams,1684,Steve Peterson
10001,Tracey Sanchez,1684,Steve Peterson
10097,Shelly Matthews,1685,Sherry Moore
10040,Jamie Smith,1685,Sherry Moore
10067,Mrs. Dawn Ramirez,1685,Sherry Moore
10002,Paige Lee,1686,Hannah Ferguson
10001,Tracey Sanchez,1686,Hannah Ferguson
10029,Mckenzie Scott,1686,Hannah Ferguson
10010,John Erickson,1686,Hannah Ferguson
10018,Michael Phillips,1686,Hannah Ferguson
10055,Michelle Gallegos,1687,Deborah Mendoza
10047,Ryan Wilson,1687,Deborah Mendoza
10009,Gregory Rogers,1687,Deborah Mendoza
10071,Nicole Floyd,1687,Deborah Mendoza
10067,Mrs. Dawn Ramirez,1687,Deborah Mendoza
10071,Nicole Floyd,1688,Sarah Baird
10071,Nicole Floyd,1688,Sarah Baird
10081,Elizabeth Sloan,1689,Jared Brooks
10082,Steven Knight,1689,Jared Brooks
10052,Sara Lewis MD,1689,Jared Brooks
10078,Jonathan Mann,1689,Jared Brooks
